"","cause.x","effect.x","causemeantp0","effectmeantp0","causesdtp0","effectsdtp0","causehabtp0","effecthabtp0","cause_effect","effect.y","cause.y","min","X1st","median","mean","X3rd","max","strength","ratio"
"1","A_compressiceps","A_compressiceps","3.375","3.375","2.1565344944241","3.375","Shrimp_feeder","Shrimp_feeder","A_compressiceps_A_compressiceps","A_compressiceps","A_compressiceps","-0.259769809193994","-0.0736362903475114","-5.50549106267039e-05","-0.0231503011169001","0.0546017047713077","0.1956105875203","negative","0.5"
"2","A_compressiceps","J_ornatus","3.375","23.275","2.1565344944241","16.4970665613073","Shrimp_feeder","Sponge_feeder","A_compressiceps_J_ornatus","J_ornatus","A_compressiceps","-0.379552792866364","0.152631957599686","0.474863668740032","0.705321333208973","1.13234171881702","2.73408921480735","positive","0.815789473684211"
"3","A_compressiceps","N_fasciatus","3.375","64.1","2.1565344944241","16.6576385804508","Shrimp_feeder","Shrimp_feeder","A_compressiceps_N_fasciatus","N_fasciatus","A_compressiceps","-0.291749192333921","0.0232836380609433","0.168129473136948","0.143542022590602","0.280077366333849","0.489222653351218","positive","0.763157894736842"
"4","A_compressiceps","O_ventralis","3.375","77.95","2.1565344944241","37.3925469058015","Shrimp_feeder","Detritus_feeder","A_compressiceps_O_ventralis","O_ventralis","A_compressiceps","-0.466613814590374","-0.231525487708215","-0.111349696303561","-0.0754990537821407","0.0833763124712536","0.338388403957123","negative","0.657894736842105"
"5","A_dewindti","A_dewindti","32.8","32.8","34.4563640803992","32.8","Detritus_feeder","Detritus_feeder","A_dewindti_A_dewindti","A_dewindti","A_dewindti","0.0275643042335238","0.110133065294005","0.154454761844737","0.154496147871509","0.176725486243915","0.444362101782503","positive","1"
"6","A_dewindti","I_loocki","32.8","19.7","34.4563640803992","15.8214395273612","Detritus_feeder","Unicellular_algae_feeder","A_dewindti_I_loocki","I_loocki","A_dewindti","-0.603405600685737","-0.316463037879908","-0.22262422900058","-0.231685976100237","-0.143044515612535","0.0914477260150243","negative","0.973684210526316"
"7","A_dewindti","L_callipterus","32.8","11.55","34.4563640803992","10.652915816086","Detritus_feeder","Shrimp_feeder","A_dewindti_L_callipterus","L_callipterus","A_dewindti","-0.723548400719315","-0.141271400784844","0.0897223139502968","0.235296771684571","0.461317939585444","2.31509632627562","positive","0.552631578947368"
"8","A_dewindti","L_lemairii","32.8","3.125","34.4563640803992","2.31148193113178","Detritus_feeder","Fish_feeder","A_dewindti_L_lemairii","L_lemairii","A_dewindti","-7.20518542695341","-0.623573724595271","1.11769148464656","1.34227289287883","3.29047572478645","8.05247128198013","positive","0.631578947368421"
"9","A_dewindti","N_fasciatus","32.8","64.1","34.4563640803992","16.6576385804508","Detritus_feeder","Shrimp_feeder","A_dewindti_N_fasciatus","N_fasciatus","A_dewindti","-1.11990031363902","-0.347003910305686","0.0416773466640514","-0.122269701403292","0.14746782004554","0.384384507354645","negative","0.552631578947368"
"10","A_dewindti","N_sexfasciatus","32.8","3.825","34.4563640803992","4.01208111480748","Detritus_feeder","Zoobenthos_feeder","A_dewindti_N_sexfasciatus","N_sexfasciatus","A_dewindti","-0.171817494312742","0.0317661926519364","0.131184233009681","0.112113234530357","0.201063238257837","0.56542638382316","positive","0.763157894736842"
"11","A_dewindti","O_ventralis","32.8","77.95","34.4563640803992","37.3925469058015","Detritus_feeder","Detritus_feeder","A_dewindti_O_ventralis","O_ventralis","A_dewindti","-0.110985915298169","0.103395387976858","0.220223157921334","0.192526408159695","0.280102274458187","0.384871745623967","positive","0.947368421052632"
"12","A_dewindti","P_microlepis","32.8","30.975","34.4563640803992","18.5810594216468","Detritus_feeder","Scale_feeder","A_dewindti_P_microlepis","P_microlepis","A_dewindti","-1.55826844050919","-0.613927801688049","-0.301686929213712","-0.345332974492838","-0.113870442504466","1.35476162384552","negative","0.868421052631579"
"13","A_dewindti","P_trewavasae","32.8","24.675","34.4563640803992","8.13472297922418","Detritus_feeder","Unicellular_algae_feeder","A_dewindti_P_trewavasae","P_trewavasae","A_dewindti","-5.57175860257285","-1.98144518370359","-0.180864172477329","-0.671148985282279","0.613946110198628","2.71643457366478","negative","0.605263157894737"
"14","A_dewindti","T_vittatus","32.8","159.55","34.4563640803992","47.1908020155601","Detritus_feeder","Filamentous_algae_feeder","A_dewindti_T_vittatus","T_vittatus","A_dewindti","-0.295373393424973","0.0801985505954691","0.20140116929973","0.179631531588015","0.310612740311191","0.498503646385446","positive","0.868421052631579"
"15","G_pfefferi","A_compressiceps","7.5","3.375","4.58537250674806","3.375","Shrimp_feeder","Shrimp_feeder","G_pfefferi_A_compressiceps","A_compressiceps","G_pfefferi","-0.0394952723558443","0.0926074634146521","0.221321284993187","0.201849627779029","0.295784773008534","0.471777179588461","positive","0.947368421052632"
"16","G_pfefferi","G_pfefferi","7.5","7.5","4.58537250674806","4.58537250674806","Shrimp_feeder","Shrimp_feeder","G_pfefferi_G_pfefferi","G_pfefferi","G_pfefferi","-7.28777784808672","-1.15552708973478","0.0573551985483089","-0.0544795757107274","0.822218650755308","4.27935271978871","negative","0.5"
"17","G_pfefferi","L_dardennii","7.5","9.75","4.58537250674806","6.99358680579975","Shrimp_feeder","Unicellular_algae_feeder","G_pfefferi_L_dardennii","L_dardennii","G_pfefferi","-5.2267886552243","-1.38827690708236","-0.0458667553718157","-0.251255218821848","0.882091736252289","5.04463540102746","negative","0.5"
"18","G_pfefferi","L_elongatus","7.5","12.325","4.58537250674806","10.4375738904186","Shrimp_feeder","Fish_feeder","G_pfefferi_L_elongatus","L_elongatus","G_pfefferi","-1.08211568723947","0.122835183448745","0.758078150306404","1.14405471412877","1.85473277708733","5.92039094148081","positive","0.789473684210526"
"19","G_pfefferi","N_sexfasciatus","7.5","3.825","4.58537250674806","4.01208111480748","Shrimp_feeder","Zoobenthos_feeder","G_pfefferi_N_sexfasciatus","N_sexfasciatus","G_pfefferi","-0.474527508566284","-0.0019180868272405","0.128721277037588","0.0679967613599497","0.221143320869353","0.422175702629018","positive","0.736842105263158"
"20","G_pfefferi","O_ventralis","7.5","77.95","4.58537250674806","37.3925469058015","Shrimp_feeder","Detritus_feeder","G_pfefferi_O_ventralis","O_ventralis","G_pfefferi","0.134466411908486","0.384464575625525","0.445792898906592","0.541492825844446","0.726647277639236","1.00362874992348","positive","1"
"21","G_pfefferi","P_microlepis","7.5","30.975","4.58537250674806","18.5810594216468","Shrimp_feeder","Scale_feeder","G_pfefferi_P_microlepis","P_microlepis","G_pfefferi","-1.33744027334622","-0.156142559330395","0.0428226245534541","0.032017055854784","0.323608695306977","1.41212184399964","positive","0.552631578947368"
"22","H_microlepis","H_microlepis","4.75","4.75","8.86002257333467","8.86002257333467","Fry_feeder","Fry_feeder","H_microlepis_H_microlepis","H_microlepis","H_microlepis","0.526521314676212","0.546449900464499","0.547881382676636","0.556871677292819","0.554152857080142","0.716835976950038","positive","1"
"23","H_microlepis","Paracyprichromisspp","4.75","54.325","8.86002257333467","88.0132238024637","Fry_feeder","Zooplankton_feeder","H_microlepis_Paracyprichromisspp","Paracyprichromisspp","H_microlepis","-0.362661087574958","-0.289867465264619","-0.281178657138501","-0.280465819799647","-0.277596074383827","-0.0714862633526051","negative","1"
"24","I_loocki","A_dewindti","19.7","32.8","15.8214395273612","32.8","Unicellular_algae_feeder","Detritus_feeder","I_loocki_A_dewindti","A_dewindti","I_loocki","0.222856869207547","0.341073960691453","0.386558563693253","0.388169908547537","0.419277026592144","0.785783514855506","positive","1"
"25","I_loocki","I_loocki","19.7","19.7","15.8214395273612","15.8214395273612","Unicellular_algae_feeder","Unicellular_algae_feeder","I_loocki_I_loocki","I_loocki","I_loocki","0.234686133630383","0.335427115564052","0.50021789813214","0.53256972391845","0.728936964770118","0.90163993954531","positive","1"
"26","I_loocki","N_fasciatus","19.7","64.1","15.8214395273612","16.6576385804508","Unicellular_algae_feeder","Shrimp_feeder","I_loocki_N_fasciatus","N_fasciatus","I_loocki","-0.509446242430508","-0.048384823937239","0.117358505620793","0.124767745681","0.312672300762846","0.576109922119078","positive","0.684210526315789"
"27","I_loocki","O_ventralis","19.7","77.95","15.8214395273612","37.3925469058015","Unicellular_algae_feeder","Detritus_feeder","I_loocki_O_ventralis","O_ventralis","I_loocki","-0.808591612419095","-0.520359162770799","-0.380224626781697","-0.370074785450008","-0.236138287853169","0.0194425523529726","negative","0.973684210526316"
"28","I_loocki","T_moorii","19.7","72.425","15.8214395273612","25.720277842739","Unicellular_algae_feeder","Filamentous_algae_feeder","I_loocki_T_moorii","T_moorii","I_loocki","-0.618778235347742","-0.434034506512371","-0.240580633705141","-0.251802203565492","-0.10115680105784","0.14326556773366","negative","0.842105263157895"
"29","J_ornatus","A_dewindti","23.275","32.8","16.4970665613073","32.8","Sponge_feeder","Detritus_feeder","J_ornatus_A_dewindti","A_dewindti","J_ornatus","-0.445788684852124","-0.0383979366525469","0.097404105179715","0.13198919997132","0.275910713954411","0.817005546220117","positive","0.736842105263158"
"30","J_ornatus","J_ornatus","23.275","23.275","16.4970665613073","16.4970665613073","Sponge_feeder","Sponge_feeder","J_ornatus_J_ornatus","J_ornatus","J_ornatus","-5.23398619931126","-1.09340646302026","-0.301129735292339","-0.734134901715627","0.16518484806202","1.01917211735837","negative","0.657894736842105"
"31","J_ornatus","L_callipterus","23.275","11.55","16.4970665613073","10.652915816086","Sponge_feeder","Shrimp_feeder","J_ornatus_L_callipterus","L_callipterus","J_ornatus","-1.14185434674291","-0.154103562130027","0.246515667189164","0.240757808991223","0.461455476918743","1.60855503651613","positive","0.631578947368421"
"32","J_ornatus","N_fasciatus","23.275","64.1","16.4970665613073","16.6576385804508","Sponge_feeder","Shrimp_feeder","J_ornatus_N_fasciatus","N_fasciatus","J_ornatus","-0.85392521021053","0.00507760315416093","0.416614042917403","0.379350886993733","0.698889606535417","1.60784851674702","positive","0.736842105263158"
"33","J_ornatus","N_sexfasciatus","23.275","3.825","16.4970665613073","4.01208111480748","Sponge_feeder","Zoobenthos_feeder","J_ornatus_N_sexfasciatus","N_sexfasciatus","J_ornatus","-0.858761359054761","0.0383576634780356","0.177905385706786","0.120696660169729","0.284522503531013","0.698113775867107","positive","0.815789473684211"
"34","J_ornatus","O_ventralis","23.275","77.95","16.4970665613073","37.3925469058015","Sponge_feeder","Detritus_feeder","J_ornatus_O_ventralis","O_ventralis","J_ornatus","-0.536461124926721","-0.0122633243936289","0.137227543803589","0.172706374708867","0.442237696638512","0.738186712402996","positive","0.736842105263158"
"35","J_ornatus","P_microlepis","23.275","30.975","16.4970665613073","18.5810594216468","Sponge_feeder","Scale_feeder","J_ornatus_P_microlepis","P_microlepis","J_ornatus","-1.63599609339041","-0.534308573982868","-0.0718448045923669","-0.213500180614341","0.0973099218838466","1.0452336924214","negative","0.605263157894737"
"36","J_ornatus","T_moorii","23.275","72.425","16.4970665613073","25.720277842739","Sponge_feeder","Filamentous_algae_feeder","J_ornatus_T_moorii","T_moorii","J_ornatus","-0.343108893100779","-0.0286095244549657","0.126422979075684","0.109758958164604","0.176898030786642","0.950643617496666","positive","0.710526315789474"
"37","J_ornatus","T_vittatus","23.275","159.55","16.4970665613073","47.1908020155601","Sponge_feeder","Filamentous_algae_feeder","J_ornatus_T_vittatus","T_vittatus","J_ornatus","-0.532270593335131","0.0201515390163626","0.192039481791423","0.268238698735947","0.51000980710907","1.10612494988943","positive","0.842105263157895"
"38","L_attenuatus","L_attenuatus","3.775","3.775","6.14144182519933","6.14144182519933","Fry_feeder","Fry_feeder","L_attenuatus_L_attenuatus","L_attenuatus","L_attenuatus","-1.19413907009543","-0.142449530663522","0.201415447948176","0.49566610192627","1.29094065128947","2.47464677131304","positive","0.657894736842105"
"39","L_attenuatus","L_callipterus","3.775","11.55","6.14144182519933","10.652915816086","Fry_feeder","Shrimp_feeder","L_attenuatus_L_callipterus","L_callipterus","L_attenuatus","-1.29328213216419","0.0609296867927924","0.621308703080359","0.583600187319336","0.945948837153284","2.40288217673534","positive","0.763157894736842"
"40","L_attenuatus","L_labiatus","3.775","9.95","6.14144182519933","3.29685164501389","Fry_feeder","Zoobenthos_feeder","L_attenuatus_L_labiatus","L_labiatus","L_attenuatus","-6.15878730308981","-1.42271542349909","0.316369056984816","0.145024387012197","2.0020629630281","10.2657321124249","positive","0.657894736842105"
"41","L_attenuatus","L_tanganicanus","3.775","36.625","6.14144182519933","35.7962091532552","Fry_feeder","Unicellular_algae_feeder","L_attenuatus_L_tanganicanus","L_tanganicanus","L_attenuatus","-0.0233981556177143","0.998019711572578","1.48754562315923","1.30396641187903","1.68159239041583","1.97816055959034","positive","0.973684210526316"
"42","L_attenuatus","X_papilio","3.775","5.575","6.14144182519933","3.29636551993641","Fry_feeder","Filamentous_algae_feeder","L_attenuatus_X_papilio","X_papilio","L_attenuatus","-1.03979636335474","0.847603943211874","1.59101128313174","1.54138209034654","1.79978450222962","4.25160674547729","positive","0.947368421052632"
"43","L_callipterus","A_compressiceps","11.55","3.375","10.652915816086","3.375","Shrimp_feeder","Shrimp_feeder","L_callipterus_A_compressiceps","A_compressiceps","L_callipterus","0.119071439975513","0.511016826624425","0.61593918019024","0.61382971444931","0.684267551855623","1.04970071298034","positive","1"
"44","L_callipterus","I_loocki","11.55","19.7","10.652915816086","15.8214395273612","Shrimp_feeder","Unicellular_algae_feeder","L_callipterus_I_loocki","I_loocki","L_callipterus","-0.762854345612183","-0.498227323299461","-0.342408500333923","-0.35542700635265","-0.210032317681959","0.00966819572961961","negative","0.973684210526316"
"45","L_callipterus","L_callipterus","11.55","11.55","10.652915816086","10.652915816086","Shrimp_feeder","Shrimp_feeder","L_callipterus_L_callipterus","L_callipterus","L_callipterus","-0.865467164413407","0.0852072912827513","0.438825044337513","0.475113317654814","0.808887437806342","2.06127352512279","positive","0.789473684210526"
"46","L_callipterus","L_dardennii","11.55","9.75","10.652915816086","6.99358680579975","Shrimp_feeder","Unicellular_algae_feeder","L_callipterus_L_dardennii","L_dardennii","L_callipterus","-5.66651021853533","-0.693583793109846","0.219850858685934","0.166786453679429","0.712441656200678","8.2980052739593","positive","0.552631578947368"
"47","L_callipterus","L_tanganicanus","11.55","36.625","10.652915816086","35.7962091532552","Shrimp_feeder","Unicellular_algae_feeder","L_callipterus_L_tanganicanus","L_tanganicanus","L_callipterus","-0.297113508063696","-0.106189847446172","0.074113029731701","0.103512880123563","0.264023234059334","0.788009136286501","positive","0.578947368421053"
"48","L_callipterus","N_fasciatus","11.55","64.1","10.652915816086","16.6576385804508","Shrimp_feeder","Shrimp_feeder","L_callipterus_N_fasciatus","N_fasciatus","L_callipterus","-1.25498333266098","-0.304972082427252","0.0445005961964021","-0.0750890078596974","0.244941869034217","0.709616446235158","negative","0.552631578947368"
"49","L_callipterus","O_ventralis","11.55","77.95","10.652915816086","37.3925469058015","Shrimp_feeder","Detritus_feeder","L_callipterus_O_ventralis","O_ventralis","L_callipterus","-0.644613051195102","-0.355186440374822","-0.209886010701776","-0.207530566035656","-0.0998266113053421","0.283339759390573","negative","0.789473684210526"
"50","L_callipterus","P_microlepis","11.55","30.975","10.652915816086","18.5810594216468","Shrimp_feeder","Scale_feeder","L_callipterus_P_microlepis","P_microlepis","L_callipterus","-2.03678050263056","-0.714731919531486","-0.348400213791945","-0.407400030995674","0.0308575006662733","0.653141674015276","negative","0.736842105263158"
"51","L_callipterus","T_moorii","11.55","72.425","10.652915816086","25.720277842739","Shrimp_feeder","Filamentous_algae_feeder","L_callipterus_T_moorii","T_moorii","L_callipterus","-0.208448124607182","0.193507499403741","0.322009608040173","0.362487938390315","0.484263150723526","0.923599903190071","positive","0.921052631578947"
"52","L_callipterus","X_papilio","11.55","5.575","10.652915816086","3.29636551993641","Shrimp_feeder","Filamentous_algae_feeder","L_callipterus_X_papilio","X_papilio","L_callipterus","-2.85907321769449","-0.975909245689178","-0.352587374903116","-0.488084155109407","-0.0229952532508101","0.943806561543218","negative","0.763157894736842"
"53","L_dardennii","A_dewindti","9.75","32.8","6.99358680579975","32.8","Unicellular_algae_feeder","Detritus_feeder","L_dardennii_A_dewindti","A_dewindti","L_dardennii","0.124440680430569","0.23008576966593","0.273924074737947","0.263352916435333","0.317277009367757","0.382140713240232","positive","1"
"54","L_dardennii","L_dardennii","9.75","9.75","6.99358680579975","6.99358680579975","Unicellular_algae_feeder","Unicellular_algae_feeder","L_dardennii_L_dardennii","L_dardennii","L_dardennii","-3.55978769610252","-0.500198928128879","0.19344890764719","0.313886112646424","0.901021340483538","7.73343882939071","positive","0.552631578947368"
"55","L_dardennii","L_tanganicanus","9.75","36.625","6.99358680579975","35.7962091532552","Unicellular_algae_feeder","Unicellular_algae_feeder","L_dardennii_L_tanganicanus","L_tanganicanus","L_dardennii","-0.389438570574203","-0.171412492793395","-0.0350764351374764","-0.0387500372666881","0.121987964064489","0.331172450845125","negative","0.657894736842105"
"56","L_dardennii","T_vittatus","9.75","159.55","6.99358680579975","47.1908020155601","Unicellular_algae_feeder","Filamentous_algae_feeder","L_dardennii_T_vittatus","T_vittatus","L_dardennii","-0.294099618648183","-0.0988731124491509","0.117983727210824","0.0891902176551235","0.234731199343335","0.45237342814378","positive","0.657894736842105"
"57","L_dardennii","V_moorii","9.75","129.15","6.99358680579975","30.6406383410777","Unicellular_algae_feeder","Microfilamentous_algae_feeder","L_dardennii_V_moorii","V_moorii","L_dardennii","-2.47276631368035","-1.15321369611758","-0.701555482114032","-0.640573277969189","0.134345136371637","0.737153200422787","negative","0.710526315789474"
"58","L_elongatus","L_elongatus","12.325","12.325","10.4375738904186","10.4375738904186","Fish_feeder","Fish_feeder","L_elongatus_L_elongatus","L_elongatus","L_elongatus","-5.37933031004581","-1.50190590591448","-0.823424923610067","-1.09178004758545","-0.112191776729536","0.781538930370064","negative","0.789473684210526"
"59","L_elongatus","T_temporalis","12.325","6.825","10.4375738904186","5.41549296948709","Fish_feeder","Filamentous_algae_feeder","L_elongatus_T_temporalis","T_temporalis","L_elongatus","-4.79022697364682","-1.69255960194583","-0.365358918015345","-0.361401657557098","0.467018311349899","5.83306542831018","negative","0.578947368421053"
"60","L_elongatus","V_moorii","12.325","129.15","10.4375738904186","30.6406383410777","Fish_feeder","Microfilamentous_algae_feeder","L_elongatus_V_moorii","V_moorii","L_elongatus","-2.55649684644274","-0.835978488546124","-0.232823238485075","-0.347356226740902","0.142253594850863","1.48776363422975","negative","0.657894736842105"
"61","L_labiatus","A_compressiceps","9.95","3.375","3.29685164501389","3.375","Zoobenthos_feeder","Shrimp_feeder","L_labiatus_A_compressiceps","A_compressiceps","L_labiatus","-0.213545370261963","-0.118173618910661","-0.0470188594311262","-0.0511810532970624","0.00112056707138107","0.261612773746949","negative","0.736842105263158"
"62","L_labiatus","L_labiatus","9.95","9.95","3.29685164501389","3.29685164501389","Zoobenthos_feeder","Zoobenthos_feeder","L_labiatus_L_labiatus","L_labiatus","L_labiatus","-4.70666499925698","-1.98622938470171","0.327994124473232","-0.35172130312041","1.11575130210575","2.48536931162459","negative","0.578947368421053"
"63","L_labiatus","T_moorii","9.95","72.425","3.29685164501389","25.720277842739","Zoobenthos_feeder","Filamentous_algae_feeder","L_labiatus_T_moorii","T_moorii","L_labiatus","-0.520745176953854","-0.360172732721513","-0.320495757549938","-0.300010435270483","-0.258449139473248","-0.0445435223723012","negative","1"
"64","L_lemairii","L_lemairii","3.125","3.125","2.31148193113178","2.31148193113178","Fish_feeder","Fish_feeder","L_lemairii_L_lemairii","L_lemairii","L_lemairii","-2.88505752226476","-0.0611094835458673","0.47775032576299","0.676792235142158","1.8865676342555","2.98057846871902","positive","0.710526315789474"
"65","L_lemairii","Paracyprichromisspp","3.125","54.325","2.31148193113178","88.0132238024637","Fish_feeder","Zooplankton_feeder","L_lemairii_Paracyprichromisspp","Paracyprichromisspp","L_lemairii","-0.138261536137001","-0.0960287375562055","-0.0880948471067025","-0.0880131108390975","-0.083912834224997","-0.021490294280788","negative","1"
"66","L_tanganicanus","I_loocki","36.625","19.7","35.7962091532552","15.8214395273612","Unicellular_algae_feeder","Unicellular_algae_feeder","L_tanganicanus_I_loocki","I_loocki","L_tanganicanus","-0.287578680697578","0.161706991114981","0.261678836166705","0.256030728722033","0.402210516059225","0.751916223659232","positive","0.842105263157895"
"67","L_tanganicanus","L_tanganicanus","36.625","36.625","35.7962091532552","35.7962091532552","Unicellular_algae_feeder","Unicellular_algae_feeder","L_tanganicanus_L_tanganicanus","L_tanganicanus","L_tanganicanus","-0.975159507958527","-0.799071964875622","-0.700785805776028","-0.677608403198476","-0.57017654664754","-0.292195941495916","negative","1"
"68","L_tanganicanus","P_microlepis","36.625","30.975","35.7962091532552","18.5810594216468","Unicellular_algae_feeder","Scale_feeder","L_tanganicanus_P_microlepis","P_microlepis","L_tanganicanus","-1.66464293001362","-0.239503634002815","0.0905688391348179","0.0645202559769775","0.508800151604331","0.825516939913907","positive","0.552631578947368"
"69","L_tanganicanus","P_polyodon","36.625","7.825","35.7962091532552","4.38463225367875","Unicellular_algae_feeder","Unicellular_algae_feeder","L_tanganicanus_P_polyodon","P_polyodon","L_tanganicanus","-2.55381449913518","-0.216437637289088","0.0160844234899143","0.241895910022561","0.813662001924851","2.78122042078144","positive","0.5"
"70","L_tanganicanus","T_moorii","36.625","72.425","35.7962091532552","25.720277842739","Unicellular_algae_feeder","Filamentous_algae_feeder","L_tanganicanus_T_moorii","T_moorii","L_tanganicanus","-0.589971366439558","-0.423853999913572","-0.277919036820647","-0.303002509196455","-0.222462955799328","0.0979386820356067","negative","0.921052631578947"
"71","N_fasciatus","A_dewindti","64.1","32.8","16.6576385804508","32.8","Shrimp_feeder","Detritus_feeder","N_fasciatus_A_dewindti","A_dewindti","N_fasciatus","-0.225354717726018","-0.0333697542285795","0.102682920029435","0.0941001347699719","0.220157437036852","0.350943747231042","positive","0.736842105263158"
"72","N_fasciatus","I_loocki","64.1","19.7","16.6576385804508","15.8214395273612","Shrimp_feeder","Unicellular_algae_feeder","N_fasciatus_I_loocki","I_loocki","N_fasciatus","-0.515437691723039","-0.310793776968112","-0.227728151430803","-0.21794213997549","-0.167860567518316","0.132302986450378","negative","0.894736842105263"
"73","N_fasciatus","N_fasciatus","64.1","64.1","16.6576385804508","16.6576385804508","Shrimp_feeder","Shrimp_feeder","N_fasciatus_N_fasciatus","N_fasciatus","N_fasciatus","-0.907552575949794","-0.173298682527946","0.154557884120056","0.0610579221007401","0.339187580605098","0.617823331832559","positive","0.657894736842105"
"74","N_fasciatus","O_ventralis","64.1","77.95","16.6576385804508","37.3925469058015","Shrimp_feeder","Detritus_feeder","N_fasciatus_O_ventralis","O_ventralis","N_fasciatus","-1.02376520118412","-0.657531257049002","-0.284568473534018","-0.380998077707402","-0.125153022116362","0.0880378095405117","negative","0.921052631578947"
"75","N_fasciatus","P_microlepis","64.1","30.975","16.6576385804508","18.5810594216468","Shrimp_feeder","Scale_feeder","N_fasciatus_P_microlepis","P_microlepis","N_fasciatus","-0.610344003181223","-0.386502503834571","-0.130122097756609","0.104477061743846","0.489169585973111","1.86085256486914","positive","0.578947368421053"
"76","N_fasciatus","S_multipunctatus","64.1","5.275","16.6576385804508","4.65192267942886","Shrimp_feeder","Microfilamentous_algae_feeder","N_fasciatus_S_multipunctatus","S_multipunctatus","N_fasciatus","-1.96245301725723","-0.996221504284032","-0.305806606497785","-0.389732437757891","0.156036068051631","1.10190630818584","negative","0.578947368421053"
